design,design_name,config,flow_status,total_runtime,routed_runtime,(Cell/mm^2)/Core_Util,DIEAREA_mm^2,CellPer_mm^2,OpenDP_Util,Peak_Memory_Usage_MB,cell_count,tritonRoute_violations,Short_violations,MetSpc_violations,OffGrid_violations,MinHole_violations,Other_violations,Magic_violations,antenna_violations,lvs_total_errors,cvc_total_errors,klayout_violations,wire_length,vias,wns,pl_wns,optimized_wns,fastroute_wns,spef_wns,tns,pl_tns,optimized_tns,fastroute_tns,spef_tns,HPWL,routing_layer1_pct,routing_layer2_pct,routing_layer3_pct,routing_layer4_pct,routing_layer5_pct,routing_layer6_pct,wires_count,wire_bits,public_wires_count,public_wire_bits,memories_count,memory_bits,processes_count,cells_pre_abc,AND,DFF,NAND,NOR,OR,XOR,XNOR,MUX,inputs,outputs,level,EndCaps,TapCells,Diodes,Total_Physical_Cells,CoreArea_um^2,power_slowest_internal_uW,power_slowest_switching_uW,power_slowest_leakage_uW,power_typical_internal_uW,power_typical_switching_uW,power_typical_leakage_uW,power_fastest_internal_uW,power_fastest_switching_uW,power_fastest_leakage_uW,critical_path_ns,suggested_clock_period,suggested_clock_frequency,CLOCK_PERIOD,SYNTH_STRATEGY,SYNTH_MAX_FANOUT,FP_CORE_UTIL,FP_ASPECT_RATIO,FP_PDN_VPITCH,FP_PDN_HPITCH,PL_TARGET_DENSITY,GRT_ADJUSTMENT,STD_CELL_LIBRARY,DIODE_INSERTION_STRATEGY
/media/lucah/e6042058-84c8-448b-be8a-b40bc065b34b/TMBoC/openlane/Multiplexer,multiplexer,23_04_14_11_03,flow completed,0h4m42s0ms,0h2m58s0ms,15856.481481481482,0.096,7135.416666666667,9.15,621.01,685,0,0,0,0,0,0,0,0,0,-1,-1,106547,9652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84256589.0,0.0,33.19,34.26,7.75,4.82,-1,771,1406,63,652,0,0,0,934,43,0,23,20,236,19,4,65,373,203,8,218,1221,0,1439,85647.1424,-1,-1,-1,-1,-1,-1,-1,-1,-1,13.86,25.0,40.0,25,3,1,45,153.18,153.6,0.3,0.35,sky130_fd_sc_hd,10,AREA 0
